title,platform,release_year,genre,publisher,sales_na,sales_eu,sales_jp,sales_others,sales_global,score,count_critic,developer,content_rating
The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,0,0.02,0,0,0.02,57,24,Pandemic Studios,T
Star Wars The Clone Wars: Republic Heroes,PC,2009,Action,LucasArts,0,0.02,0,0,0.03,46,9,"LucasArts, Krome Studios",T
Syberia,PC,2002,Action,Microids,0,0.02,0,0,0.03,82,26,Microids,T
Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,0,0.02,0,0,0.02,73,17,Nixxes Software,T
Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,0,0.02,0,0,0.03,72,11,"Mad Doc Software, Rockstar Vancouver",T
The Crew: Wild Run,XOne,2015,Action,Ubisoft,0,0.02,0,0,0.02,65,5,Ivory Tower,T
The Crew: Wild Run,PC,2015,Action,Ubisoft,0,0.02,0,0,0.02,74,6,Ivory Tower,T
Worms: WMD,PS4,2016,Action,Sold Out,0.01,0.02,0,0,0.03,78,23,Team 17,E10+
Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.02,0,0.01,0.04,78,21,Capcom,M
Scarface: The World is Yours,PC,2006,Action,Vivendi Games,0.01,0.02,0,0,0.04,73,18,Radical Entertainment,M
LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,0.02,0.02,0,0,0.04,78,14,Traveller's Tales,E10+
Red Ninja: End of Honor,PS2,2005,Action,Vivendi Games,0.02,0.02,0,0.01,0.04,47,17,Opus,M
Battlezone,PS4,2016,Action,Rebellion Developments,0.02,0.02,0,0.01,0.04,66,39,Rebellion,T
Aeon Flux,PS2,2005,Action,THQ,0.02,0.02,0,0.01,0.04,66,19,Terminal Reality,T
Legend of Kay,PS2,2005,Action,JoWood Productions,0.03,0.02,0,0.01,0.05,72,30,Neon Studios,E10+
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Action,Atari,0.03,0.02,0,0.01,0.05,69,39,Double Helix Games,M
Final Fight: Streetwise,PS2,2006,Action,Capcom,0.03,0.02,0,0.01,0.05,43,36,Capcom,M
NanoBreaker,PS2,2005,Action,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06,51,38,KCET,M
Trapt,PS2,2005,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06,60,36,Paon Corporation,M
7 Days to Die,XOne,2016,Action,Telltale Games,0.03,0.02,0,0,0.05,35,17,The Fun Pimps Entertainment LLC,M
Top Gun: Hard Lock,X360,2012,Action,505 Games,0.03,0.02,0,0,0.06,54,8,505 Games,T
Samurai Champloo: Sidetracked,PS2,2006,Action,Namco Bandai Games,0.03,0.02,0,0.01,0.05,66,26,Grasshopper Manufacture,T
Samurai Jack: The Shadow of Aku,PS2,2004,Action,Sega,0.03,0.02,0,0.01,0.06,59,21,Adrenium,T
Bladestorm: Nightmare,XOne,2015,Action,Tecmo Koei,0.03,0.02,0,0,0.05,48,6,Omega Force,T
Nights of Azure,PS4,2015,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06,67,40,Gust,T
Dead Rising 2: Off the Record,PC,2011,Action,Capcom,0.04,0.02,0,0.01,0.06,66,10,Capcom Vancouver,M
Tomb Raider: Legend,DS,2006,Action,Eidos Interactive,0.04,0.02,0,0.01,0.07,58,15,Human Soft,T
Dynasty Warriors 8: Empires,XOne,2014,Action,Tecmo Koei,0.04,0.02,0,0.01,0.07,58,10,Koei Tecmo Games,T
Harry Potter and the Sorcerer's Stone,XB,2003,Action,Electronic Arts,0.05,0.02,0,0,0.07,59,11,Warthog,E
Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0,0,0.07,63,12,Ubisoft,E
X-Men: The Official Game,GBA,2006,Action,Activision,0.05,0.02,0,0,0.07,55,9,WayForward,E10+
Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.05,0.02,0,0.01,0.08,74,25,Ubisoft,M
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,0.05,0.02,0,0.02,0.09,44,49,PlatinumGames,T
River City Ransom EX,GBA,2004,Action,Atlus,0.05,0.02,0,0,0.07,75,21,Million,T
Captain America: Super Soldier,3DS,2011,Action,Sega,0.05,0.02,0,0.01,0.08,51,9,High Voltage Software,T
Samurai Warriors,XB,2004,Action,Tecmo Koei,0.05,0.02,0,0,0.07,71,20,Omega Force,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004,Action,Ubisoft,0.05,0.02,0,0,0.06,68,19,Ubisoft,T
C.O.P.: The Recruit,DS,2009,Action,Ubisoft,0.05,0.02,0,0.01,0.08,55,38,Velez & Dubail,T
Harry Potter and the Sorcerer's Stone,GC,2003,Action,Electronic Arts,0.06,0.02,0,0,0.08,62,11,Warthog,E
Hello Kitty: Roller Rescue,GC,2005,Action,Empire Interactive,0.06,0.02,0,0,0.08,64,14,Xpec,E
LEGO Star Wars II: The Original Trilogy,GBA,2006,Action,LucasArts,0.06,0.02,0,0,0.09,55,5,Amaze Entertainment,E
Astro Boy: Omega Factor,GBA,2003,Action,THQ,0.06,0.02,0,0,0.09,85,37,Hitmaker,E
Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0,0,0.08,62,14,Capcom,M
RoadKill,XB,2003,Action,Midway Games,0.06,0.02,0,0,0.08,68,23,Terminal Reality,M
Spider-Man: Edge of Time,Wii,2011,Action,Activision,0.06,0.02,0,0.01,0.09,62,9,Beenox,T
Forgotten Realms: Demon Stone,XB,2004,Action,Atari,0.06,0.02,0,0,0.09,72,17,Stormfront Studios,T
Tomb Raider: Legend,GC,2006,Action,Eidos Interactive,0.06,0.02,0,0,0.08,78,6,Crystal Dynamics,T
Batman: Dark Tomorrow,GC,2003,Action,Kemco,0.06,0.02,0,0,0.08,29,14,Kemco,T
Dynasty Warriors 3,XB,2002,Action,THQ,0.06,0.02,0,0,0.08,70,11,Omega Force,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004,Action,Ubisoft,0.06,0.02,0,0,0.08,78,25,Ubisoft,T
Shrek SuperSlam,XB,2005,Action,Activision,0.07,0.02,0,0,0.09,71,20,Shaba Games,E10+
Resident Evil: Revelations 2,XOne,2015,Action,Capcom,0.07,0.02,0,0.01,0.1,75,22,Capcom,M
Blades of Time,X360,2012,Action,Konami Digital Entertainment,0.07,0.02,0,0.01,0.1,52,23,Gaijin Entertainment,M
Ninja Gaiden Black,XB,2005,Action,Microsoft Game Studios,0.07,0.02,0,0,0.09,94,32,Team Ninja,M
The Suffering: Ties That Bind,XB,2005,Action,Midway Games,0.07,0.02,0,0,0.09,76,36,Surreal Software,M
Predator: Concrete Jungle,XB,2005,Action,Vivendi Games,0.07,0.02,0,0,0.1,46,17,Eurocom Entertainment Software,M
Minority Report: Everybody Runs,XB,2002,Action,Activision,0.07,0.02,0,0,0.1,54,18,Treyarch,T
X-Men: Destiny,Wii,2011,Action,Activision,0.07,0.02,0,0.01,0.1,36,10,Silicon Knights,T
Altered Beast: Guardian of the Realms,GBA,2002,Action,THQ,0.07,0.02,0,0,0.09,63,13,3d6 Games,T
Rocky: Legends,XB,2004,Action,Ubisoft,0.07,0.02,0,0,0.1,67,21,Venom Games,T
Pariah,XB,2005,Action,Hip Interactive,0.08,0.02,0,0,0.1,70,52,Digital Extremes,M
Stubbs the Zombie in Rebel Without a Pulse,XB,2005,Action,THQ,0.08,0.02,0,0,0.11,75,55,Wideload Games Inc.,M
Tom Clancy's Splinter Cell: Chaos Theory,GC,2005,Action,Ubisoft,0.08,0.02,0,0,0.1,81,28,Ubisoft Montreal,M
Hunter: The Reckoning,GC,2002,Action,Virgin Interactive,0.08,0.02,0,0,0.1,70,13,High Voltage Software,M
X-Men: The Official Game,XB,2006,Action,Activision,0.08,0.02,0,0,0.1,53,38,"Z-Axis, Ltd.",T
Project: Snowblind,XB,2005,Action,Eidos Interactive,0.08,0.02,0,0,0.11,79,44,Crystal Dynamics,T
Spy vs Spy,XB,2005,Action,Global Star,0.08,0.02,0,0,0.11,53,34,Vicious Cycle,T
Batman: Dark Tomorrow,XB,2003,Action,Kemco,0.08,0.02,0,0,0.11,25,13,HotGen,T
Syberia,XB,2003,Action,Microids,0.08,0.02,0,0,0.1,72,17,Microids,T
Phantom Dust,XB,2004,Action,Microsoft Game Studios,0.08,0.02,0,0,0.11,81,37,Microsoft Game Studios Japan,T
Fat Princess: Fistful of Cake,PSP,2010,Action,Sony Computer Entertainment,0.08,0.02,0,0.02,0.12,74,33,SuperVillain Studios,T
Batman: Rise of Sin Tzu,XB,2003,Action,Ubisoft,0.08,0.02,0,0,0.11,67,17,Ubisoft Montreal,T
Prince of Persia: Rival Swords,PSP,2007,Action,Ubisoft,0.08,0.02,0,0.01,0.11,74,16,"Pipeworks Software, Inc.",T
Ice Age: Dawn of the Dinosaurs,X360,2009,Action,Activision,0.09,0.02,0,0.01,0.12,68,28,Activision,E10+
Dead Rising 2,PC,2010,Action,Capcom,0.1,0.02,0,0.01,0.14,78,17,Blue Castle Games,M
How to Train Your Dragon,X360,2010,Action,Activision,0.11,0.02,0,0.01,0.14,58,23,Etranges Libellules,E10+
WWE '13,Wii,2012,Action,THQ,0.11,0.02,0,0.01,0.15,74,4,THQ,T
Angry Birds Trilogy,PS3,2012,Action,Activision,0.12,0.02,0,0.03,0.16,66,8,"Rovio Mobile, Rovio Entertainment",E
Marvel Super Hero Squad: The Infinity Gauntlet,X360,2010,Action,THQ,0.12,0.02,0,0.01,0.15,55,10,THQ,E10+
Fantastic Four: Rise of the Silver Surfer,PS3,2007,Action,Take-Two Interactive,0.12,0.02,0,0.02,0.15,47,26,Visual Concepts,T
Hellboy: The Science of Evil,PS3,2008,Action,Konami Digital Entertainment,0.13,0.02,0,0.02,0.17,47,23,Krome Studios,T
Eragon,DS,2006,Action,Vivendi Games,0.13,0.02,0,0.01,0.16,63,17,Amaze Entertainment,T
Fairytale Fights,X360,2009,Action,Playlogic Game Factory,0.14,0.02,0,0.01,0.17,51,47,"Playlogic, The Game Factory",M
Tomb Raider: Underworld,DS,2008,Action,Eidos Interactive,0.15,0.02,0,0.01,0.19,70,9,Santa Cruz Games,T
Conan,X360,2007,Action,THQ,0.16,0.02,0,0.01,0.19,69,49,Nihilistic,M
The Outfit,X360,2006,Action,THQ,0.21,0.02,0,0.02,0.25,70,52,Relic,M
The Incredible Hulk,X360,2008,Action,Sega,0.22,0.02,0,0.02,0.26,55,42,Edge of Reality,T
The Incredible Hulk,PS3,2008,Action,Sega,0.22,0.02,0,0.02,0.26,55,26,Edge of Reality,T
Prince of Persia: Rival Swords,Wii,2007,Action,Ubisoft,0.24,0.02,0,0.02,0.29,70,30,Ubisoft Montreal,T
Crash of the Titans,X360,2007,Action,Vivendi Games,0.27,0.02,0,0.02,0.32,65,25,Radical Entertainment,E10+
Pirates of the Caribbean: At World's End,X360,2007,Action,Disney Interactive Studios,0.29,0.02,0,0.03,0.34,58,42,Eurocom Entertainment Software,T
The Chronicles of Narnia: Prince Caspian,Wii,2008,Action,Disney Interactive Studios,0.31,0.02,0,0.03,0.36,63,5,Traveller's Tales,T
Condemned: Criminal Origins,X360,2005,Action,Sega,0.36,0.02,0,0.03,0.41,81,72,Monolith Productions,M
Spider-Man: Web of Shadows,X360,2008,Action,Activision,0.36,0.02,0,0.03,0.4,68,57,Shaba Games,T
Crash of the Titans,Wii,2007,Action,Vivendi Games,0.39,0.02,0,0.03,0.45,69,16,Radical Entertainment,E10+
Shrek the Third,PS2,2007,Action,Activision,0.4,0.02,0,0.07,0.48,56,18,Amaze Entertainment,E10+
Crash of the Titans,DS,2007,Action,Vivendi Games,0.42,0.02,0,0.04,0.48,73,8,Amaze Entertainment,E
The Warriors,PS2,2005,Action,Take-Two Interactive,0.44,0.02,0,0.07,0.53,84,52,Rockstar Toronto,M
Jaws Unleashed,PS2,2006,Action,THQ,0.5,0.02,0,0.08,0.6,52,29,Appaloosa Interactive,M
Harry Potter and the Goblet of Fire,PS2,2005,Action,Electronic Arts,0.54,0.02,0,0.09,0.65,68,29,Electronic Arts,E10+
Prince of Persia: The Two Thrones,PS2,2005,Action,Ubisoft,0.57,0.02,0,0.09,0.68,85,46,Ubisoft Montreal,M
Mortal Kombat: Shaolin Monks,PS2,2005,Action,Midway Games,0.58,0.02,0,0.09,0.69,77,41,Midway Studios - Los Angeles,M
Ultimate Spider-Man,PS2,2005,Action,Activision,0.6,0.02,0,0.1,0.72,74,52,Treyarch,T
Bakugan: Battle Brawlers,DS,2009,Action,Activision,1.26,0.02,0,0.1,1.38,60,6,Now Production,E
Harry Potter and the Prisoner of Azkaban,PC,2004,Action,Electronic Arts,0,0.03,0,0,0.04,67,19,KnowWonder,E
Harry Potter and the Order of the Phoenix,PC,2007,Action,Electronic Arts,0,0.03,0,0,0.04,63,11,EA Games,E10+
Harry Potter and the Half-Blood Prince,PC,2009,Action,Electronic Arts,0,0.03,0,0,0.03,64,14,EA Bright Light,E10+
Resident Evil: Operation Raccoon City,PC,2012,Action,Capcom,0,0.03,0,0.01,0.04,48,8,Slant Six,M
The Cursed Crusade,PC,2011,Action,DTP Entertainment,0,0.03,0,0.01,0.03,55,7,Kylotonn,M
Hitman: Blood Money,PC,2006,Action,Eidos Interactive,0,0.03,0,0.01,0.03,82,35,Io Interactive,M
Grand Theft Auto: Vice City,PC,2003,Action,Take-Two Interactive,0,0.03,0,0.01,0.04,94,30,Rockstar North,M
Transformers: Devastation,PC,2015,Action,Activision,0,0.03,0,0,0.03,74,9,PlatinumGames,T
Overlord II,PC,2009,Action,Codemasters,0,0.03,0,0,0.03,79,32,Triumph Studios,T
Tomb Raider: Anniversary,PC,2007,Action,Eidos Interactive,0,0.03,0,0.01,0.03,83,26,Nixxes Software,T
Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,0,0.03,0,0,0.03,73,70,Sucker Punch,T
Tom Clancy's HAWX,PC,2009,Action,Ubisoft,0,0.03,0,0.01,0.04,70,23,Ubisoft Romania,T
Prince of Persia: The Forgotten Sands,PC,2010,Action,Ubisoft,0,0.03,0,0,0.03,75,16,Ubisoft Montreal,T
Assassin's Creed Chronicles: China,PS4,2015,Action,Ubisoft,0,0.03,0,0.01,0.04,69,44,"Climax Group, Climax Studios",T
DuckTales: Remastered,PS3,2013,Action,Capcom,0.01,0.03,0,0.01,0.05,75,31,WayForward,E
Castlevania: Lords of Shadow 2,PC,2014,Action,Konami Digital Entertainment,0.01,0.03,0,0,0.04,58,16,Mercury Steam,M
LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,0.02,0.03,0,0.01,0.05,66,13,Traveller's Tales,E10+
LEGO Batman: The Videogame,PC,2008,Action,Warner Bros. Interactive Entertainment,0.02,0.03,0,0.01,0.06,80,15,Traveller's Tales,E10+
Dead Island Definitive Collection,XOne,2016,Action,Deep Silver,0.02,0.03,0,0,0.05,67,10,Techland,M
Haunting Ground,PS2,2005,Action,Capcom,0.03,0.03,0,0.01,0.07,67,33,Capcom,M
Silent Hill: Origins,PS2,2008,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07,70,21,Climax Group,M
Robot Alchemic Drive,PS2,2002,Action,Enix Corporation,0.03,0.03,0,0.01,0.07,79,21,Sandlot,T
Crimson Sea 2,PS2,2004,Action,Tecmo Koei,0.03,0.03,0,0.01,0.07,75,27,Koei,T
Astro Boy,PS2,2004,Action,Sega,0.04,0.03,0,0.01,0.09,54,29,Sonic Team,E
Samurai Western,PS2,2004,Action,505 Games,0.04,0.03,0,0.01,0.08,58,34,Acquire,M
Killer7,PS2,2005,Action,Capcom,0.04,0.03,0,0.01,0.09,70,39,Grasshopper Manufacture,M
Escape Dead Island,PS3,2014,Action,Deep Silver,0.04,0.03,0,0.01,0.07,40,25,Fatshark AB,M
Knights Contract,PS3,2011,Action,Namco Bandai Games,0.04,0.03,0,0.01,0.08,51,37,Game Republic,M
Fatal Frame III: The Tormented,PS2,2005,Action,Take-Two Interactive,0.04,0.03,0,0.01,0.08,78,46,Tecmo,M
Godai: Elemental Force,PS2,2002,Action,3DO,0.04,0.03,0,0.01,0.07,27,10,3DO,T
Project Eden,PS2,2001,Action,Eidos Interactive,0.04,0.03,0,0.01,0.09,71,20,Core Design Ltd.,T
Seven Samurai 20XX,PS2,2004,Action,Sega,0.04,0.03,0,0.01,0.08,52,31,Dimps Corporation,T
Ghosthunter,PS2,2003,Action,Sony Computer Entertainment,0.04,0.03,0,0.01,0.09,69,44,SCE Studio Cambridge,T
Samurai Warriors 2: Xtreme Legends,PS2,2007,Action,Tecmo Koei,0.04,0.03,0,0.01,0.09,50,11,Koei,T
Incredible Crisis,PS,1999,Action,Titus,0.04,0.03,0,0.01,0.08,80,11,Polygon Magic,T
Knights Contract,X360,2011,Action,Namco Bandai Games,0.05,0.03,0,0.01,0.08,49,41,Game Republic,M
Yaiba: Ninja Gaiden Z,PS3,2014,Action,Tecmo Koei,0.05,0.03,0,0.02,0.09,43,46,"Spark Unlimited, comcept",M
Thor: God of Thunder,3DS,2011,Action,Sega,0.06,0.03,0,0.01,0.1,55,10,Red Fly Studio,T
Night at the Museum: Battle of the Smithsonian,X360,2009,Action,Majesco Entertainment,0.07,0.03,0,0.01,0.11,50,15,"Majesco Games, Majesco",E10+
Van Helsing,GBA,2004,Action,Activision,0.07,0.03,0,0,0.1,33,11,Saffire,T
Tom Clancy's Splinter Cell,GBA,2003,Action,Ubisoft,0.07,0.03,0,0,0.1,77,21,Ubisoft Montreal,T
XXX,GBA,2002,Action,Activision,0.08,0.03,0,0,0.11,50,13,Digital Eclipse,E
Sabrina The Teenage Witch: Potion Commotion,GBA,2002,Action,Ubisoft,0.08,0.03,0,0,0.11,63,5,Ubisoft,E
Thor: God of Thunder,DS,2011,Action,Sega,0.08,0.03,0,0.01,0.12,64,18,WayForward,E10+
Spider-Man: Edge of Time,3DS,2011,Action,Activision,0.08,0.03,0,0.01,0.12,50,7,Beenox,T
Game Party: Champions,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0,0.01,0.13,24,8,"Phosphor Games Studio, LLC",E
Green Lantern: Rise of the Manhunters,3DS,2011,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0,0.01,0.13,42,6,Griptonite Games,E10+
Castlevania: Curse of Darkness,XB,2005,Action,Konami Digital Entertainment,0.09,0.03,0,0,0.12,74,26,Konami,M
Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0,0.01,0.13,70,14,"Rocksteady Studios, Iron Galaxy Studios",M
Buffy the Vampire Slayer: Chaos Bleeds,XB,2003,Action,Vivendi Games,0.09,0.03,0,0,0.12,73,26,Eurocom Entertainment Software,T
Create,X360,2010,Action,Electronic Arts,0.1,0.03,0,0.01,0.14,60,19,EA Bright Light,E
Blade II,XB,2002,Action,Activision,0.1,0.03,0,0,0.13,53,20,Mucky Foot Productions,M
Hitman 2: Silent Assassin,GC,2003,Action,Eidos Interactive,0.1,0.03,0,0,0.13,83,17,Io Interactive,M
Spartan: Total Warrior,XB,2005,Action,Sega,0.1,0.03,0,0,0.13,73,36,Creative Assembly,M
Superman: The Man of Steel,XB,2002,Action,Atari,0.1,0.03,0,0,0.13,44,19,Circus Freak,T
Tomb Raider: Legend,XB,2006,Action,Eidos Interactive,0.1,0.03,0,0,0.13,82,40,Crystal Dynamics,T
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004,Action,Konami Digital Entertainment,0.1,0.03,0,0,0.13,48,20,Konami,T
NightCaster,XB,2002,Action,Microsoft Game Studios,0.1,0.03,0,0,0.13,61,27,Jaleco Entertainment,T
Advent Rising,XB,2005,Action,THQ,0.1,0.03,0,0,0.13,68,50,GlyphX Games,T
Create,PS3,2010,Action,Electronic Arts,0.11,0.03,0,0.02,0.16,61,23,EA Bright Light,E
Grabbed by the Ghoulies,XB,2003,Action,Microsoft Game Studios,0.11,0.03,0,0.01,0.14,66,42,Rare Ltd.,E
Ratatouille,GC,2007,Action,THQ,0.11,0.03,0,0,0.14,60,7,Asobo Studio,E
Hitman: Blood Money,XB,2006,Action,Eidos Interactive,0.11,0.03,0,0.01,0.14,81,27,Io Interactive,M
Fairytale Fights,PS3,2009,Action,Playlogic Game Factory,0.11,0.03,0,0.02,0.17,53,34,"Playlogic, The Game Factory",M
Jaws Unleashed,XB,2006,Action,THQ,0.11,0.03,0,0.01,0.15,51,29,Appaloosa Interactive,M
Prince of Persia: The Two Thrones,GC,2005,Action,Ubisoft,0.11,0.03,0,0,0.15,84,34,Ubisoft,M
The Terminator: Dawn of Fate,XB,2002,Action,Atari,0.11,0.03,0,0.01,0.15,53,19,Paradigm Entertainment,T
Terminator 3: Rise of the Machines,XB,2003,Action,Atari,0.11,0.03,0,0.01,0.14,35,24,Black Ops Entertainment,T
Batman Begins,GC,2005,Action,Electronic Arts,0.11,0.03,0,0,0.15,66,38,Eurocom Entertainment Software,T
Sphinx and the Cursed Mummy,GC,2003,Action,THQ,0.11,0.03,0,0,0.14,79,22,Eurocom Entertainment Software,T
The Incredible Hulk: Ultimate Destruction,GC,2005,Action,Vivendi Games,0.11,0.03,0,0,0.15,84,30,Radical Entertainment,T
Monsters vs. Aliens,X360,2009,Action,Activision,0.12,0.03,0,0.01,0.17,63,31,Beenox,E10+
Killer7,GC,2005,Action,Capcom,0.12,0.03,0,0,0.15,74,57,Grasshopper Manufacture,M
X-Men: The Official Game,GC,2006,Action,Activision,0.12,0.03,0,0,0.15,50,31,Hypnos,T
Dynasty Warriors 4,XB,2003,Action,Tecmo Koei,0.12,0.03,0,0.01,0.16,75,18,Omega Force,T
Ice Age: Dawn of the Dinosaurs,PS3,2009,Action,Activision,0.13,0.03,0,0.02,0.19,67,23,Activision,E10+
True Crime: New York City,GC,2005,Action,Activision,0.13,0.03,0,0,0.17,59,25,Exakt,M
X-Men Origins: Wolverine,PSP,2009,Action,Activision,0.13,0.03,0,0.03,0.19,60,6,Griptonite Games,T
Splatterhouse,X360,2010,Action,Namco Bandai Games,0.14,0.03,0,0.01,0.18,62,51,"Namco Bandai Games America, Namco Bandai Games",M
X-Men Origins: Wolverine,DS,2009,Action,Activision,0.15,0.03,0,0.02,0.2,55,8,Griptonite Games,E10+
Frogger 3D,3DS,2011,Action,Konami Digital Entertainment,0.16,0.03,0,0.01,0.21,54,11,Alpha Unit,E
Star Wars: The Force Unleashed II,DS,2010,Action,LucasArts,0.17,0.03,0,0.02,0.21,43,5,LucasArts,T
Harry Potter and the Order of the Phoenix,PS3,2007,Action,Electronic Arts,0.18,0.03,0,0.03,0.24,67,35,EA Games,E10+
Bakugan: Battle Brawlers,PS3,2009,Action,Activision,0.19,0.03,0,0.02,0.23,63,10,Now Production,E
Tom Clancy's Splinter Cell: Double Agent,PS3,2007,Action,Ubisoft,0.2,0.03,0,0.03,0.26,78,17,Ubisoft Shanghai,M
Peter Jackson's King Kong: The Official Game of the Movie,X360,2005,Action,Ubisoft,0.2,0.03,0,0.02,0.26,80,57,Ubisoft Montpellier,T
Harry Potter and the Order of the Phoenix,X360,2007,Action,Electronic Arts,0.24,0.03,0,0.02,0.29,68,38,EA Games,E10+
Star Wars Episode III: Revenge of the Sith,DS,2005,Action,Ubisoft,0.25,0.03,0,0.02,0.3,73,22,Ubisoft,E10+
Kameo: Elements of Power,X360,2005,Action,Microsoft Game Studios,0.28,0.03,0,0.03,0.34,79,76,Rare Ltd.,T
TMNT,Wii,2007,Action,Ubisoft,0.3,0.03,0,0.03,0.36,60,17,Ubisoft Montreal,E10+
The Simpsons Game,PS2,2007,Action,Electronic Arts,0.35,0.03,0,1.13,1.51,68,10,Electronic Arts,T
Ratatouille,Wii,2007,Action,THQ,0.43,0.03,0,0.04,0.5,62,16,Asobo Studio,E
TMNT,X360,2007,Action,Ubisoft,0.48,0.03,0,0.05,0.56,58,31,Ubisoft Montreal,E10+
LEGO Star Wars II: The Original Trilogy,X360,2006,Action,LucasArts,0.55,0.03,0,0.05,0.63,81,50,Traveller's Tales,E10+
Bakugan: Battle Brawlers,Wii,2009,Action,Activision,0.59,0.03,0,0.05,0.66,62,12,Now Production,E
LEGO Batman: The Videogame,PS2,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.03,0,0.52,1.27,77,8,Traveller's Tales,E10+
LEGO Star Wars II: The Original Trilogy,DS,2006,Action,LucasArts,0.96,0.03,0,0.08,1.07,47,9,Amaze Entertainment,E
LEGO Friends,3DS,2013,Action,Warner Bros. Interactive Entertainment,0,0.04,0,0,0.04,43,4,Hellbent Games,E
LEGO Jurassic World,PC,2015,Action,Warner Bros. Interactive Entertainment,0,0.04,0,0,0.04,72,8,TT Games,E10+
Resident Evil: Revelations,PC,2013,Action,Capcom,0,0.04,0,0,0.04,77,12,Capcom,M
Mafia,PC,2002,Action,Take-Two Interactive,0,0.04,0,0.01,0.04,88,27,Illusion Softworks,M
Terraria,XOne,2014,Action,505 Games,0,0.04,0,0,0.04,84,5,Engine Software,T
Tom Clancy's HAWX 2,PC,2010,Action,Ubisoft,0,0.04,0,0.01,0.05,66,12,Ubisoft,T
Harry Potter and the Sorcerer's Stone,PC,2001,Action,Electronic Arts,0.01,0.04,0,0.01,0.06,65,11,KnowWonder,E
Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0,0.01,0.07,86,30,Capcom,M
TrackMania Turbo,XOne,2016,Action,Ubisoft,0.02,0.04,0,0,0.06,76,12,Nadeo,E
The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0,0,0.06,68,7,TT Games,E10+
Escape Dead Island,X360,2014,Action,Deep Silver,0.03,0.04,0,0.01,0.07,32,12,Fatshark AB,M
Assassin's Creed The Ezio Collection,XOne,2016,Action,Ubisoft,0.03,0.04,0,0.01,0.08,74,13,Ubisoft Montreal,M
Army Corps of Hell,PSV,2011,Action,Square Enix,0.04,0.04,0,0.02,0.09,57,43,"Entersphere, Inc.",M
Bee Movie Game,PS2,2007,Action,Activision,0.05,0.04,0,0.01,0.1,65,11,Beenox,E
Disney's Aladdin in Nasira's Revenge,PS,2000,Action,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09,61,11,Argonaut Games,E
Astro Boy: The Video Game,PS2,2009,Action,D3Publisher,0.05,0.04,0,0.01,0.11,56,4,High Voltage Software,E10+
Barnyard,PS2,2006,Action,THQ,0.05,0.04,0,0.01,0.09,62,13,Blue Tongue Entertainment,E10+
Constantine,PS2,2005,Action,SCi,0.05,0.04,0,0.01,0.11,58,29,Bits Studios,M
Death By Degrees,PS2,2005,Action,Sony Computer Entertainment,0.05,0.04,0,0.01,0.1,51,45,Namco,M
Alias,PS2,2004,Action,Acclaim Entertainment,0.05,0.04,0,0.01,0.11,64,31,Acclaim Studios Cheltenham,T
Coraline,PS2,2009,Action,D3Publisher,0.06,0.04,0,0.01,0.11,39,5,Papaya Studios,E10+
Nightshade,PS2,2003,Action,Sega,0.06,0.04,0,0.01,0.12,68,39,Wow Entertainment,M
Cold Fear,PS2,2005,Action,Ubisoft,0.06,0.04,0,0.01,0.11,68,39,Darkworks,M
The First Templar,X360,2011,Action,Kalypso Media,0.06,0.04,0,0.01,0.1,52,21,Haemimont,T
Marvel Avengers: Battle for Earth,WiiU,2012,Action,Ubisoft,0.06,0.04,0,0.01,0.12,50,10,Ubisoft Quebec,T
Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0,0.01,0.12,33,7,THQ Australia,E10+
Green Lantern: Rise of the Manhunters,X360,2011,Action,Warner Bros. Interactive Entertainment,0.07,0.04,0,0.01,0.13,59,17,Double Helix Games,T
Transformers: Devastation,XOne,2015,Action,Activision,0.09,0.04,0,0.01,0.14,75,25,PlatinumGames,T
