Id_Cliente,Edad,Nivel_Educacional,Años_Trabajando,Ingresos,Deuda_Comercial,Deuda_Credito,Otras_Deudas,Ratio_Ingresos_Deudas,Default
463,42,Bas,2,38,3.6,0.39,0.98,0.13,0
464,31,SupInc,4,43,6.9,0.66,2.31,0.23,1
465,51,Med,25,96,21.5,7.31,13.33,0.44,1
466,18,Med,0,21,6.6,0.08,1.31,0.38,0
467,25,SupInc,3,36,10.2,0.52,3.15,0.39,0
468,18,Med,0,25,6.2,0.62,0.93,0.31,0
469,37,SupInc,15,65,5,1.3,1.95,0.13,1
470,27,SupCom,2,31,3.9,0.56,0.65,0.16,1
471,25,Med,4,21,10,1,1.1,0.58,1
472,51,Bas,23,47,2.2,0.34,0.69,0.07,1
473,19,Med,0,28,7.5,1.51,0.59,0.34,0
474,47,SupCom,17,61,7.5,3.12,1.45,0.2,1
475,34,SupCom,3,72,7.6,0.38,5.09,0.18,1
476,19,Med,0,24,12.5,0.94,2.06,0.65,0
477,25,Bas,4,31,3.1,0.37,0.59,0.13,1
478,27,SupInc,4,40,13.2,3.73,1.55,0.46,1
479,27,SupCom,1,21,14.4,0.52,2.51,0.83,1
480,23,SupCom,0,42,6.7,1.58,1.23,0.23,1
481,52,Med,22,87,11.3,0.71,9.12,0.24,1
482,41,Med,13,50,14.2,3.72,3.38,0.43,0
483,31,SupInc,1,28,2,0.17,0.39,0.09,1
484,37,SupCom,0,83,14.9,5.9,6.47,0.33,0
485,46,SupInc,13,32,11,1.19,2.33,0.45,1
486,57,Med,4,61,2.3,0.11,1.29,0.06,1
487,20,SupInc,0,22,4.2,0.54,0.39,0.23,0
488,18,Med,0,23,10,1.12,1.18,0.53,1
489,28,Med,6,33,20.5,1.1,5.67,0.83,0
490,25,SupCom,1,27,14.2,0.46,3.38,0.67,1
491,19,Med,0,50,1.8,0.49,0.41,0.05,1
492,23,SupCom,0,62,3,0.56,1.3,0.08,0
493,32,SupInc,3,34,12.4,2.18,2.03,0.49,1
494,20,SupInc,0,22,5.1,0.36,0.76,0.28,0
495,19,Med,0,22,1.8,0.1,0.29,0.1,1
496,52,SupInc,28,108,3.9,2.21,2,0.08,1
497,24,Bas,7,29,13.6,0.64,3.3,0.6,1
498,23,Med,4,22,3.8,0.08,0.76,0.21,1
499,19,Med,0,31,10.6,0.99,2.29,0.45,0
500,33,Med,8,35,7.3,0.61,1.94,0.28,1
501,41,Med,2,40,7.9,0.31,2.85,0.28,1
502,48,Med,22,196,10.5,7.41,13.17,0.16,0
503,30,Posg,2,99,1.5,0.8,0.69,0.03,1
504,34,SupCom,2,55,12.7,4.78,2.21,0.36,0
505,18,Med,0,35,3.9,0.17,1.19,0.15,1
506,55,SupInc,34,150,9.9,0.73,14.12,0.17,1
507,18,Med,0,44,9.2,1.25,2.8,0.3,1
508,54,SupCom,4,69,12,1.18,7.1,0.29,1
509,40,Med,15,46,10.6,0.82,4.06,0.34,1
510,46,SupInc,2,27,12.1,0.55,2.72,0.57,1
511,26,Med,2,55,11,4.69,1.36,0.31,0
512,40,Med,6,36,6.6,1.58,0.8,0.25,0
513,43,Med,6,40,6.6,0.5,2.14,0.23,1
514,43,Med,14,61,10.8,2.17,4.41,0.28,1
515,22,Bas,4,21,9,0.87,1.02,0.52,1
516,55,Med,13,63,17.5,2.56,8.47,0.45,1
517,22,Bas,1,19,8.9,0.49,1.2,0.56,1
518,38,Posg,11,40,8.8,1.65,1.87,0.31,1
519,18,Bas,0,20,3.9,0.37,0.41,0.23,1
520,44,SupInc,6,39,8.9,1.82,1.65,0.32,0
521,30,Med,8,68,2.4,0.27,1.36,0.06,1
522,23,SupInc,0,33,1.7,0.24,0.32,0.07,1
523,28,Bas,7,52,22.1,6.78,4.71,0.65,0
524,43,Posg,3,30,3.1,0.34,0.59,0.13,1
525,23,SupCom,0,30,12.8,2.3,1.54,0.55,0
526,18,Med,0,28,8.1,0.84,1.42,0.37,0
527,32,Posg,3,59,9,1.85,3.46,0.24,1
528,22,SupCom,0,36,3.3,0.28,0.91,0.12,1
529,53,Med,34,251,15.9,12.37,27.54,0.22,1
530,32,SupCom,2,55,10.6,1.43,4.4,0.3,0
531,35,Bas,18,63,1.6,0.42,0.58,0.04,1
532,54,Med,2,32,6.7,0.17,1.97,0.28,1
533,61,SupInc,35,327,4.6,7.63,7.42,0.06,1
534,26,SupCom,2,19,3.8,0.11,0.62,0.24,1
535,18,Med,0,21,21.8,1.44,3.14,1.26,0
536,37,Med,17,123,10.6,3.89,9.15,0.19,1
537,19,Med,0,18,6.3,0.26,0.87,0.41,1
538,22,SupCom,0,36,3.3,0.28,0.91,0.12,1
539,60,SupInc,22,60,22.3,3.25,10.13,0.59,1
540,52,SupCom,2,48,5.4,1.4,1.19,0.17,1
541,23,SupInc,1,30,13.6,2.04,2.04,0.59,0
542,18,Med,0,19,1.5,0.06,0.22,0.09,1
543,33,SupInc,3,46,3.8,0.41,1.34,0.12,1
544,43,SupInc,13,82,9.9,1.78,6.34,0.22,1
545,28,Bas,7,32,9.2,0.95,2,0.38,1
546,19,Med,0,25,24.7,1.23,4.95,1.24,0
547,51,Med,9,82,14.6,1.5,10.48,0.32,1
548,64,SupInc,15,227,29.9,35.97,31.9,0.43,0
549,40,SupCom,12,87,5.8,0.54,4.5,0.12,1
550,30,Bas,11,27,34.5,1.75,7.56,1.62,1
551,28,SupInc,4,23,4.9,0.55,0.58,0.26,0
552,47,Bas,17,47,18.9,3.77,5.12,0.59,1
553,26,Posg,0,49,4.4,0.95,1.21,0.13,1
554,30,Med,4,55,5.5,1.45,1.57,0.15,1
555,21,Med,1,23,7.4,0.26,1.44,0.4,0
556,30,SupInc,1,26,8,1.18,0.9,0.39,1
557,58,Med,9,51,4.4,0.64,1.6,0.13,1
558,36,Posg,3,69,8.3,1.45,4.27,0.2,1
559,24,Bas,4,24,18,1.64,2.68,0.93,0
560,21,Med,2,23,3.5,0.25,0.55,0.19,1
561,51,Med,25,96,21.5,7.31,13.33,0.44,1
562,53,Bas,1,30,8.8,0.41,2.23,0.38,1
563,44,Bas,14,68,14.9,1.78,8.35,0.37,1
564,25,Posg,0,66,2.8,0.9,0.94,0.07,1
565,59,SupInc,22,84,16,1.85,11.59,0.35,1
566,26,SupInc,1,36,12.5,1.59,2.91,0.47,1
567,37,Bas,9,33,1.2,0.11,0.28,0.05,1
568,47,Posg,8,33,15.4,1.71,3.37,0.62,1
569,34,Bas,11,54,10.6,3.12,2.6,0.3,1
570,47,SupInc,17,111,8.8,5.73,4.03,0.17,1
571,22,SupCom,0,24,8,0.64,1.28,0.41,0
572,39,SupCom,14,152,27.4,13.41,28.24,0.45,0
573,22,Bas,0,17,3.7,0.14,0.49,0.25,0
574,21,Med,1,29,5.7,0.64,1.01,0.25,1
575,23,SupInc,0,57,17.8,2.73,7.42,0.49,0
576,23,SupInc,0,32,7.9,1.22,1.3,0.33,1
577,42,Med,15,46,13.1,1.06,4.97,0.42,1
578,23,SupInc,0,33,1.7,0.24,0.32,0.07,1
579,29,SupCom,2,55,15.6,1.48,7.1,0.44,0
580,22,SupInc,1,27,9.8,0.25,2.4,0.46,1
581,46,Med,24,78,6.9,2.74,2.64,0.16,1
582,19,Med,0,20,1.2,0.03,0.21,0.07,1
583,43,Bas,4,26,12.9,1.53,1.82,0.63,1
584,34,SupCom,9,34,32.1,2.39,8.52,1.27,0
585,20,Med,1,37,7.1,0.97,1.66,0.26,1
586,34,Med,6,45,9.1,1.31,2.78,0.29,1
587,19,Med,0,16,6.6,0,1.05,0.48,1
588,19,Bas,1,20,8.8,0.55,1.21,0.53,1
589,24,Bas,2,29,23.6,0.47,6.38,1.05,1
590,52,Bas,30,125,15.7,8.32,11.3,0.28,1
591,19,Med,0,23,8.8,1.11,0.92,0.47,1
592,23,Bas,0,16,17.2,0.91,1.84,1.25,0
593,45,SupCom,16,53,5.7,0.93,2.09,0.16,1
594,25,Med,1,20,2.5,0.17,0.33,0.15,1
595,35,SupInc,11,59,1.4,0.13,0.7,0.04,1
596,25,Bas,8,37,8.3,0.95,2.12,0.31,1
597,24,Med,3,24,10.7,1.98,0.59,0.55,1
598,21,SupInc,0,44,6.3,1.29,1.48,0.21,1
599,49,Bas,4,36,9.9,1.36,2.21,0.37,1
600,33,SupInc,11,61,14.9,4.24,4.84,0.39,0
601,19,Med,0,20,0.1,0.01,0.01,0.01,0
602,28,Posg,2,18,11.9,0.32,1.82,0.78,0
603,50,Bas,27,85,11.8,3.44,6.59,0.26,1
604,44,SupInc,22,131,7,0.83,8.34,0.12,1
605,54,SupInc,6,70,9.5,2.28,4.37,0.23,1
606,21,Med,0,20,2.2,0.1,0.34,0.13,1
607,73,Med,53,410,4.1,3.11,13.7,0.05,1
608,45,SupCom,1,60,9.9,1.14,4.8,0.26,0
609,76,SupInc,12,53,6.2,1.28,2.01,0.18,1
610,22,Med,0,18,3.5,0.33,0.3,0.23,1
611,32,SupInc,10,70,3.2,0.85,1.39,0.08,0
612,19,Med,0,20,1.2,0.03,0.21,0.07,1
613,33,Med,15,71,14.6,2.79,7.58,0.35,1
614,65,Bas,21,42,1.6,0.29,0.38,0.05,1
615,31,SupCom,8,47,24.6,5.98,5.58,0.77,0
616,63,SupCom,22,129,4.9,0.8,5.52,0.09,1
617,21,Med,2,23,3.5,0.25,0.55,0.19,1
618,32,SupCom,6,31,5.2,0.38,1.23,0.22,1
619,28,SupInc,7,30,8.5,0.46,2.09,0.37,1
620,38,SupInc,6,37,19.1,2.37,4.69,0.71,0
621,20,SupInc,0,32,8.5,1.11,1.61,0.35,1
622,45,Bas,8,41,14.8,0.26,5.81,0.51,1
623,46,Med,24,78,6.9,2.74,2.64,0.16,1
624,39,SupCom,16,47,16.5,4.16,3.6,0.52,1
625,32,SupCom,0,38,3.7,0.18,1.22,0.13,0
626,41,Med,5,37,5.8,0.35,1.8,0.21,1
627,25,SupCom,1,75,11.1,2.65,5.68,0.26,0
628,26,Med,2,26,14.5,0.56,3.21,0.7,1
629,28,SupCom,0,47,18.6,6.71,2.04,0.58,0
630,42,Posg,12,34,6.1,0.56,1.52,0.24,1
631,19,Med,0,24,12.5,0.94,2.06,0.65,0
632,22,SupCom,0,50,1.2,0.21,0.39,0.04,1
633,33,SupInc,11,61,14.9,4.24,4.84,0.39,0
634,53,Bas,1,30,8.8,0.41,2.23,0.38,1
635,25,SupInc,3,27,16.9,1.09,3.48,0.8,1
636,21,Med,0,15,4.1,0.25,0.37,0.31,1
637,18,Med,0,18,13.1,0.92,1.44,0.86,0
638,27,SupCom,0,46,1.9,0.23,0.64,0.06,0
639,62,SupCom,31,387,15,5.4,52.65,0.19,1
640,29,Posg,1,51,12.5,2.43,3.95,0.37,1
641,27,Bas,5,34,1,0.06,0.28,0.04,1
642,52,SupCom,2,84,3.1,0.2,2.4,0.07,1
643,56,Med,34,215,13.9,14.37,15.51,0.2,1
644,72,SupCom,26,146,12.6,2.12,16.28,0.21,1
645,18,Med,0,25,6.2,0.62,0.93,0.31,0
646,35,SupCom,9,123,6.1,1.7,5.8,0.11,1
647,61,Bas,7,35,10.4,0.7,2.94,0.4,1
648,21,Med,1,29,0.9,0.02,0.24,0.04,1
649,33,Posg,6,121,15.1,3.31,14.96,0.28,0
650,20,SupInc,0,22,5.1,0.36,0.76,0.28,0
651,28,SupCom,5,30,7,0.46,1.64,0.3,1
652,24,SupCom,0,21,6.6,0.58,0.81,0.38,0
653,32,Med,7,33,24.6,4.14,3.98,0.99,0
654,23,SupCom,0,34,17,2.16,3.62,0.67,0
655,71,Med,35,131,11.6,6.03,9.16,0.2,1
656,39,Med,5,39,4.2,0.72,0.92,0.15,1
657,33,SupCom,7,185,8.5,3.88,11.84,0.13,1
658,59,Bas,3,44,16.6,5.47,1.83,0.54,0
659,22,SupCom,0,46,8.6,1.76,2.19,0.27,0
660,20,Med,0,46,12.1,0.95,4.61,0.38,0
661,40,SupCom,7,33,12.4,0.65,3.45,0.5,1
662,26,SupCom,2,19,3.8,0.11,0.62,0.24,1
663,30,Bas,4,36,9.6,0.83,2.63,0.36,0
664,19,Med,0,37,3,0.21,0.9,0.11,1
665,47,Med,10,39,6.7,0.22,2.39,0.24,1
666,19,Med,0,31,28.7,5.36,3.53,1.21,0
667,40,Med,0,21,36.6,4.35,3.34,2.11,0
668,23,SupCom,0,30,12.8,2.3,1.54,0.55,0
669,27,Med,3,26,2.6,0.09,0.58,0.13,1
670,47,SupInc,8,43,6.1,0.36,2.26,0.2,1
671,36,Bas,12,55,5.8,1.2,1.99,0.16,1
672,29,SupCom,3,102,9.8,4.83,5.17,0.19,0
673,26,SupCom,2,19,3.8,0.11,0.62,0.24,1
674,53,SupInc,31,120,9,1.7,9.1,0.17,1
675,61,Med,22,108,22.2,6.04,17.93,0.43,1
676,25,Bas,9,29,11.4,1.17,2.14,0.51,1
677,36,Med,16,96,12.2,5.42,6.29,0.25,1
678,36,Med,9,35,0.8,0.09,0.19,0.03,1
679,19,Med,0,22,8.2,0.5,1.3,0.45,1
680,28,SupInc,1,16,5.2,0.5,0.33,0.38,1
681,30,SupCom,2,27,10.6,0.74,2.13,0.5,1
682,18,Med,0,35,12.3,0.87,3.44,0.47,1
683,48,SupInc,13,153,2.3,1.77,1.75,0.04,1
684,21,SupInc,0,17,7.8,0.21,1.11,0.54,1
685,31,Med,11,36,4.7,0.13,1.57,0.18,1
686,35,Med,15,66,3.3,1.05,1.12,0.08,1
687,46,Bas,5,40,4.5,0.98,0.82,0.16,1
688,45,SupInc,19,286,5,4.53,9.77,0.07,1
689,43,SupInc,3,38,6,0.62,1.66,0.22,1
690,59,SupInc,11,55,10,1.4,4.1,0.28,1
691,37,SupCom,3,41,14.4,2.03,3.87,0.5,1
692,24,SupInc,2,22,5.6,0.08,1.15,0.31,1
693,42,Posg,2,147,17.7,5.05,20.97,0.3,0
694,48,Posg,20,162,6.2,0.66,9.38,0.1,1
695,29,SupInc,7,21,5.9,0.8,0.44,0.34,1
696,47,Med,8,49,18.4,1.58,7.44,0.56,1
697,66,SupInc,30,104,6.7,2.29,4.68,0.13,1
698,32,SupInc,7,34,10.7,0.52,3.12,0.42,1
699,25,Med,1,16,2.1,0.15,0.19,0.15,1
700,38,SupCom,6,25,31.3,2.21,5.61,1.56,0
701,19,Med,0,15,9.5,0.4,1.03,0.73,0
702,31,Med,11,41,2,0.34,0.48,0.07,1
703,36,Med,16,96,12.2,5.42,6.29,0.25,1
704,18,Med,0,44,9.2,1.25,2.8,0.3,1
705,20,Med,0,24,1.1,0.08,0.19,0.06,0
706,38,SupCom,0,37,2,0.1,0.64,0.07,1
707,64,Med,44,397,19.2,35.52,40.7,0.24,0
708,49,Bas,4,36,9.9,1.36,2.21,0.37,1
709,51,Posg,22,75,7.7,2.05,3.72,0.18,1
710,26,Med,2,55,11,4.69,1.36,0.31,0
711,23,Bas,3,41,5.5,0.67,1.58,0.19,1
712,21,Bas,4,44,6.4,0.99,1.83,0.21,0
713,29,SupInc,0,70,16.5,8.21,3.34,0.4,0
714,35,SupInc,10,263,4.9,9.27,3.62,0.07,0
715,22,SupInc,0,45,13.6,1.87,4.25,0.44,1
716,33,SupInc,12,48,3.7,0.93,0.84,0.11,1
717,26,SupCom,1,38,13.3,0.31,4.74,0.48,1
718,21,SupInc,0,39,18.5,5.21,2.01,0.66,0
719,72,SupCom,26,146,12.6,2.12,16.28,0.21,1
720,52,SupInc,24,403,5.1,8.32,12.23,0.06,1
721,38,SupInc,15,136,20.2,6.76,20.71,0.35,0
722,37,SupCom,3,28,18.1,1,4.06,0.83,1
723,20,SupInc,0,20,7.2,0.34,1.1,0.43,0
724,32,Med,0,35,18.1,1.14,5.19,0.7,0
725,32,Med,0,22,22.5,0.58,4.37,1.25,0
726,19,Med,0,34,19.3,2.2,4.36,0.76,0
727,19,Med,0,21,5.6,0.14,1.04,0.32,1
728,62,Med,24,199,4.7,3.4,5.95,0.07,1
729,27,SupCom,1,21,14.4,0.52,2.51,0.83,1
730,27,Bas,3,37,13.9,3.04,2.1,0.51,0
731,57,SupCom,10,149,10,3.64,11.26,0.17,1
732,23,Bas,0,16,17.2,0.91,1.84,1.25,0
733,26,SupInc,4,28,15,2.38,1.82,0.69,1
734,23,Med,2,25,10.6,0.5,2.15,0.53,0
735,45,Bas,24,69,3.2,1.33,0.87,0.08,1
736,22,Med,3,45,11.1,1.85,3.15,0.36,1
737,29,SupCom,3,102,9.8,4.83,5.17,0.19,0
738,40,SupInc,4,54,4.6,1.19,1.29,0.13,1
739,18,Med,0,19,14,0.56,2.1,0.88,0
740,61,Bas,7,35,10.4,0.7,2.94,0.4,1
741,23,SupCom,0,36,1.1,0.1,0.29,0.04,1
742,21,SupInc,0,18,12.1,0.59,1.59,0.79,1
743,47,Med,13,58,3.5,0.62,1.41,0.1,1
744,45,SupInc,23,55,13.3,1.46,5.86,0.37,1
745,35,Posg,2,41,10.5,0.49,3.81,0.36,0
746,25,Posg,0,16,3.2,0.29,0.22,0.23,1
747,24,Med,5,60,11.2,0.23,6.49,0.3,1
748,24,Bas,7,29,13.6,0.64,3.3,0.6,1
749,19,Med,0,34,19.3,2.2,4.36,0.76,0
750,25,SupInc,2,52,7.7,1.07,2.93,0.23,1
751,20,SupInc,0,18,5.3,0.3,0.65,0.35,1
752,63,Med,29,208,16.6,21.89,12.64,0.25,0
753,65,SupInc,26,186,4.2,2.98,4.83,0.06,1
754,62,Posg,31,699,5.9,6.6,34.64,0.07,1
755,40,Bas,3,21,5.3,0.09,1.02,0.31,1
756,30,SupCom,5,95,7,3.46,3.19,0.14,1
757,24,SupCom,0,40,8.6,1.2,2.24,0.3,1
758,41,Med,21,189,6.3,6.22,5.69,0.1,1
759,20,Med,0,46,12.1,0.95,4.61,0.38,0
760,18,Bas,1,18,8,0.74,0.7,0.52,0
761,26,SupInc,3,66,4,0.19,2.45,0.1,1
762,68,Med,0,22,12.5,1.05,1.7,0.69,1
763,21,SupInc,0,44,6.3,1.29,1.48,0.21,1
764,21,Med,0,21,6.3,0.83,0.49,0.36,0
765,47,Posg,8,33,15.4,1.71,3.37,0.62,1
766,47,Bas,16,51,14.2,3.4,3.85,0.42,1
767,19,Med,0,36,6.7,0.89,1.52,0.25,1
768,23,SupCom,0,24,26.9,0.4,6.06,1.39,0
769,49,SupInc,12,85,4.5,2.29,1.53,0.1,1
770,31,SupInc,1,28,2,0.17,0.39,0.09,1
771,25,SupCom,0,31,3.9,0.37,0.84,0.16,0
772,36,SupInc,9,76,5.7,0.29,4.04,0.13,1
773,44,Med,2,50,2.8,0.52,0.88,0.08,1
774,29,SupInc,6,28,4.9,0.57,0.8,0.22,0
775,20,SupInc,0,22,5.1,0.36,0.76,0.28,0
776,18,Med,0,27,4.1,0.17,0.94,0.19,0
777,30,Med,0,25,7.4,0.26,1.59,0.37,1
778,34,SupInc,12,46,5.7,0.83,1.79,0.18,1
779,19,Med,0,16,6.6,0,1.05,0.48,1
780,28,SupCom,4,20,15.5,0.3,2.8,0.93,0
781,34,Med,10,59,18.6,3.56,7.42,0.5,0
782,43,Bas,22,96,1.2,0.34,0.81,0.02,1
783,22,SupCom,0,51,8.7,1.07,3.37,0.26,0
784,42,Bas,8,65,14.6,2.7,6.79,0.37,1
785,18,Bas,1,18,8,0.74,0.7,0.52,0
786,40,Med,2,32,3.4,0.18,0.91,0.14,1
787,36,Med,5,50,0.8,0.12,0.28,0.02,1
788,20,SupInc,0,24,9.4,0.6,1.66,0.49,1
789,41,Bas,11,36,10.2,1.37,2.31,0.39,0
790,52,SupInc,24,403,5.1,8.32,12.23,0.06,1
791,34,SupCom,3,72,7.6,0.38,5.09,0.18,1
792,62,SupCom,26,87,16.2,4.82,9.27,0.35,1
793,23,SupInc,2,32,3,0.28,0.68,0.12,1
794,35,SupCom,5,47,16.1,3.18,4.39,0.5,0
795,26,SupInc,0,31,3.1,0.1,0.86,0.13,0
796,38,SupCom,14,192,28.9,5.27,50.22,0.44,0
797,30,Bas,4,36,9.6,0.83,2.63,0.36,0
798,19,Med,0,28,7.5,1.51,0.59,0.34,0
799,21,Bas,4,15,7.3,0.05,1.04,0.56,1
800,31,Med,11,41,2,0.34,0.48,0.07,1
801,57,Med,4,61,2.3,0.11,1.29,0.06,1
802,27,SupInc,0,63,1,0.32,0.32,0.03,1
803,20,SupInc,0,28,8.6,0.2,2.21,0.39,1
804,18,Med,0,12,8.2,0.15,0.83,0.77,0
805,48,SupInc,4,57,12.1,2.46,4.43,0.33,1
806,54,SupCom,0,66,9.6,1.98,4.35,0.24,1
807,20,Med,0,26,4,0.39,0.65,0.19,0
808,37,Med,2,38,2.1,0.07,0.73,0.08,1
809,18,Med,0,30,3.8,0.57,0.57,0.16,1
810,26,SupInc,2,38,11.9,0.95,3.57,0.43,0
811,31,Bas,0,26,3.2,0.34,0.49,0.16,1
812,57,Posg,31,1079,1.4,1.96,13.14,0.02,1
813,20,SupInc,0,23,14.2,1.86,1.4,0.76,0
814,33,Bas,3,34,2.9,0.19,0.8,0.11,0
815,25,SupCom,0,29,15.7,1.83,2.73,0.7,0
816,18,Med,0,31,9.1,0.49,2.33,0.38,0
817,21,SupInc,0,19,20.7,1.31,2.63,1.3,0
818,38,Bas,17,41,16.9,3.99,2.94,0.58,1
819,33,Med,8,45,12.1,0.11,5.34,0.39,1
820,42,Med,19,63,20.4,5.31,7.54,0.53,1
821,18,Med,0,36,6.2,1.05,1.18,0.23,0
822,20,Med,0,26,4,0.39,0.65,0.19,0
823,20,SupInc,0,45,7.7,1.14,2.32,0.25,0
824,24,Bas,8,28,6.6,0.26,1.59,0.3,1
825,36,SupCom,8,58,17.2,1.28,8.7,0.47,1
826,43,Bas,17,104,14.2,3.57,11.19,0.28,1
827,76,Bas,15,26,5.6,0.14,1.32,0.27,1
828,29,SupInc,5,52,16.8,5.63,3.1,0.49,1
829,19,Med,1,21,7.9,1.1,0.55,0.45,0
830,54,Med,2,32,6.7,0.17,1.97,0.28,1
831,46,Bas,6,37,31.6,2.34,9.35,1.17,0
832,45,Bas,12,57,1,0.34,0.23,0.03,1
833,24,Bas,5,27,10,1.29,1.41,0.47,1
834,31,SupCom,0,28,4.5,0.07,1.19,0.21,1
835,19,Med,0,22,16.8,1.64,2.06,0.93,0
836,34,SupCom,9,58,28.4,4.97,11.5,0.77,0
837,40,SupInc,5,34,23.3,1.53,6.39,0.92,1
838,27,Bas,5,34,1,0.06,0.28,0.04,1
839,32,SupCom,2,55,10.6,1.43,4.4,0.3,0
840,23,SupInc,0,27,14.6,1.16,2.78,0.69,1
841,20,Med,0,23,23.6,3.54,1.89,1.26,0
842,29,SupInc,4,67,7.9,0.93,4.36,0.2,1
843,56,Med,27,125,8.5,2.9,7.72,0.15,1
844,44,SupInc,7,115,14.4,1.08,15.48,0.27,0
845,21,SupInc,0,22,1.5,0.1,0.23,0.08,1
846,39,SupInc,10,45,25,1.77,9.48,0.81,1
847,20,SupInc,0,21,1.3,0.18,0.09,0.07,0
848,23,SupInc,1,28,0.6,0.06,0.11,0.03,1
849,59,Bas,34,154,8.5,8.33,4.76,0.14,1
850,52,Bas,8,43,17.5,3.44,4.09,0.58,1
851,36,Med,2,27,9.3,0.74,1.78,0.44,0
852,29,SupCom,3,46,8.1,0.29,3.44,0.26,1
853,19,Med,0,35,9.3,0.94,2.32,0.36,1
854,39,Bas,12,47,9.5,1.03,3.43,0.3,1
855,32,SupCom,7,71,19.5,4.13,9.72,0.47,0
856,28,Med,3,53,5.7,1.57,1.45,0.16,0
857,54,Bas,22,49,5.2,0.76,1.79,0.16,1
858,35,SupCom,2,56,11.1,1.39,4.83,0.31,0
859,38,SupCom,10,63,12.2,2.76,4.93,0.32,1
860,20,Bas,2,42,3.1,0.89,0.41,0.1,0
861,27,Med,5,28,5.2,0.5,0.96,0.24,1
862,28,Med,2,24,3.7,0.34,0.55,0.19,0
863,40,Med,15,46,10.6,0.82,4.06,0.34,1
864,20,Med,0,38,7.5,0.36,2.49,0.27,1
865,75,Bas,22,56,7.8,1.79,2.58,0.22,1
866,46,SupInc,2,27,12.1,0.55,2.72,0.57,1
867,30,Posg,3,40,16.9,2.22,4.54,0.59,0
868,41,Bas,3,23,10.6,0.15,2.29,0.57,0
869,28,Med,3,20,9,0.37,1.43,0.54,1
870,53,SupInc,31,120,9,1.7,9.1,0.17,1
871,23,Med,1,29,16.7,2.51,2.33,0.74,0
872,27,SupInc,0,63,1,0.32,0.32,0.03,1
873,43,Med,14,61,10.8,2.17,4.41,0.28,1
874,51,Med,22,65,18.1,4.91,6.86,0.46,1
875,19,Med,1,24,12.3,1.11,1.84,0.64,0
876,40,SupInc,17,120,10.2,4.32,7.92,0.19,1
877,65,Med,0,57,6.2,1.68,1.86,0.17,1
878,28,SupCom,5,30,7,0.46,1.64,0.3,1
879,51,SupCom,20,512,6.5,6.82,26.46,0.08,1
880,24,Bas,5,27,10,1.29,1.41,0.47,1
881,36,Med,16,50,3.5,0.75,1,0.11,1
882,33,SupCom,1,23,4.2,0.19,0.77,0.22,0
883,41,Med,21,64,0.3,0.12,0.07,0.01,1
884,20,SupInc,0,30,10.6,2.53,0.65,0.46,0
885,33,Med,3,33,5.1,0.9,0.79,0.21,1
886,25,SupInc,2,52,7.7,1.07,2.93,0.23,1
887,45,Med,1,43,2.8,0.38,0.82,0.09,1
888,26,Med,5,22,3.3,0.1,0.63,0.18,1
889,23,Med,3,27,17.8,0.93,3.88,0.84,0
890,31,Med,11,61,34.4,9.48,11.5,0.91,0
891,61,Bas,7,35,10.4,0.7,2.94,0.4,1
892,24,Med,4,39,21.5,3.97,4.42,0.77,0
893,57,Bas,26,78,5.8,1.24,3.28,0.13,1
894,19,Med,0,20,3.1,0.26,0.36,0.19,0
895,40,Bas,2,31,2.4,0.22,0.52,0.1,0
896,24,Med,4,39,21.5,3.97,4.42,0.77,0
897,20,Med,0,34,12.9,0.9,3.49,0.51,0
898,24,SupCom,0,21,11,0.72,1.59,0.63,0
899,20,SupInc,0,24,9.4,0.6,1.66,0.49,1
900,61,Bas,0,42,18.4,4.01,3.72,0.62,1
901,28,SupCom,4,20,15.5,0.3,2.8,0.93,0
902,54,Bas,13,105,13.6,1.63,12.65,0.27,1
903,43,Posg,3,30,3.1,0.34,0.59,0.13,1
904,45,Posg,18,88,9.6,4.04,4.41,0.21,1
905,40,Posg,1,32,18.6,3.4,2.55,0.77,0
906,29,SupCom,1,50,12.1,0.47,5.58,0.36,1
907,20,SupInc,0,17,10.5,0.3,1.49,0.72,1
908,65,Med,38,352,2.5,0.39,8.41,0.03,1
909,52,SupInc,24,403,5.1,8.32,12.23,0.06,1
910,20,SupInc,0,30,10.6,2.53,0.65,0.46,0
911,42,Med,1,50,9.6,2.6,2.2,0.29,1
912,37,SupInc,15,65,5,1.3,1.95,0.13,1
913,34,SupInc,11,68,11.9,3.37,4.73,0.29,1
914,19,Med,0,55,7.9,0.61,3.73,0.22,1
915,43,SupInc,8,49,6,0.87,2.07,0.18,1
916,23,Bas,5,23,24.3,3.5,2.08,1.3,0
917,48,SupInc,15,133,4.1,1.95,3.5,0.07,1
918,43,Med,7,53,3.7,0.85,1.11,0.11,1
919,46,SupInc,8,119,5.6,1.11,5.55,0.1,0
920,37,Bas,0,36,16.1,1.99,3.81,0.61,0
921,36,SupCom,4,101,6.7,2.09,4.68,0.13,0
922,64,Bas,40,198,6.9,8.1,5.56,0.1,1
923,27,SupInc,3,38,9.7,0.44,3.24,0.35,0
924,27,Med,6,20,13.2,1.44,1.2,0.79,1
925,28,Med,7,44,17.7,2.99,4.8,0.58,1
926,18,Med,0,35,12.4,1.13,3.21,0.48,1
927,32,SupCom,5,67,8.4,3.38,2.25,0.21,1
928,26,SupCom,1,63,11.9,0.94,6.55,0.31,0
